"","GeneID","padj","pvalue","lfcSE","stat","log2FoldChange","baseMean","Symbol","Description"
"4743",1903,0.0011,0.000361,0.3458,3.566956,1.23,2670.1,"S1PR3","sphingosine-1-phosphate receptor 3"
"4744",8499,0.0011,0.000362,0.4351,-3.5663203,-1.55,366.75,"PPFIA2","PTPRF interacting protein alpha 2"
"4745",6236,0.0011,0.000362,0.4224,-3.5660823,-1.51,325.67,"RRAD","RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"4746",58494,0.0011,0.000363,0.4369,-3.5657873,-1.56,1503.26,"JAM2","junctional adhesion molecule 2"
"4747",2185,0.00111,0.000364,0.3191,-3.5652155,-1.14,1455.31,"PTK2B","protein tyrosine kinase 2 beta"
"4748",388242,0.00111,0.000364,0.4764,-3.564756,-1.7,28.67,"LOC388242","SAGA complex associated factor 29 pseudogene"
"4749",931,0.00111,0.000365,0.5838,-3.5640564,-2.08,93.76,"MS4A1","membrane spanning 4-domains A1"
"4750",107986304,0.00111,0.000366,0.3013,-3.5636333,-1.07,30.94,"LOC107986304",""
"4751",5340,0.00112,0.000367,0.6066,3.5627086,2.16,24.64,"PLG","plasminogen"
"4752",389690,0.00112,0.000368,0.5734,-3.5621167,-2.04,21.38,"MROH5","maestro heat like repeat family member 5 (gene/pseudogene)"
"4753",1896,0.00112,0.000369,0.2988,3.5613197,1.06,414.84,"EDA","ectodysplasin A"
"4754",645206,0.00112,0.000369,0.3499,-3.5610139,-1.25,11.33,"LINC00693","long intergenic non-protein coding RNA 693"
"4755",136853,0.00112,0.00037,0.469,-3.5603777,-1.67,37.91,"SSC4D","scavenger receptor cysteine rich family member with 4 domains"
"4756",80000,0.00113,0.000371,0.4364,3.5601364,1.55,348.56,"GREB1L","GREB1 like retinoic acid receptor coactivator"
"4757",100506368,0.00113,0.000371,0.3748,-3.5599893,-1.33,19.03,"FZD4-DT","FZD4 divergent transcript"
"4758",79841,0.00113,0.000372,0.3594,3.5594648,1.28,132.49,"AGBL2","AGBL carboxypeptidase 2"
"4759",56521,0.00113,0.000372,0.3316,-3.559085,-1.18,414.87,"DNAJC12","DnaJ heat shock protein family (Hsp40) member C12"
"4760",23732,0.00113,0.000372,0.802,-3.5589531,-2.85,328.09,"FRRS1L","ferric chelate reductase 1 like"
"4761",9515,0.00113,0.000373,0.64,-3.5584502,-2.28,110.82,"STXBP5L","syntaxin binding protein 5L"
"4762",6565,0.00113,0.000373,0.629,3.558207,2.24,513.9,"SLC15A2","solute carrier family 15 member 2"
"4763",64094,0.00114,0.000375,0.4318,-3.5567877,-1.54,7679.32,"SMOC2","SPARC related modular calcium binding 2"
"4764",105371874,0.00114,0.000377,0.4667,-3.5554061,-1.66,173.67,"LOC105371874","uncharacterized LOC105371874"
"4765",56729,0.00115,0.000379,0.8981,-3.5543422,-3.19,54.52,"RETN","resistin"
"4766",151648,0.00115,0.000381,0.4447,3.5532096,1.58,82.65,"SGO1","shugoshin 1"
"4767",9348,0.00116,0.000383,0.7511,-3.5516635,-2.67,13.81,"NDST3","N-deacetylase and N-sulfotransferase 3"
"4768",9262,0.00116,0.000383,0.2902,-3.5515112,-1.03,2052.35,"STK17B","serine/threonine kinase 17b"
"4769",23580,0.00116,0.000384,0.4148,3.5509126,1.47,3728.91,"CDC42EP4","CDC42 effector protein 4"
"4770",613038,0.00117,0.000389,0.4476,-3.5475734,-1.59,46.99,"LOC613038","SAGA complex associated factor 29 pseudogene"
"4771",55282,0.00118,0.000391,0.4663,3.546414,1.65,26.02,"LRRC36","leucine rich repeat containing 36"
"4772",148898,0.00118,0.000391,0.3157,-3.5460134,-1.12,365.02,"ZNF436-AS1","ZNF436 antisense RNA 1"
"4773",6345,0.00118,0.000391,0.3046,-3.5459789,-1.08,75.34,"SRL","sarcalumenin"
"4774",23780,0.00119,0.000394,0.3442,3.5439978,1.22,3873.8,"APOL2","apolipoprotein L2"
"4775",342667,0.00119,0.000395,0.7261,3.543613,2.57,116.55,"STAC2","SH3 and cysteine rich domain 2"
"4776",1318,0.0012,0.000396,0.3547,-3.5424593,-1.26,711.33,"SLC31A2","solute carrier family 31 member 2"
"4777",730092,0.0012,0.000397,0.2867,-3.5423657,-1.02,376.04,"RRN3P1","RRN3 pseudogene 1"
"4778",339145,0.0012,0.000399,0.6398,3.5409578,2.27,77.53,"CIBAR2","CBY1 interacting BAR domain containing 2"
"4779",165186,0.00121,0.000401,0.3917,3.5395818,1.39,262.42,"TOGARAM2","TOG array regulator of axonemal microtubules 2"
"4780",64084,0.00121,0.000402,0.4452,-3.5390625,-1.58,2200.44,"CLSTN2","calsyntenin 2"
"4781",442213,0.00122,0.000406,0.5276,-3.5361018,-1.87,85.54,"PTCHD4","patched domain containing 4"
"4782",4605,0.00122,0.000406,0.5026,3.5361314,1.78,290.58,"MYBL2","MYB proto-oncogene like 2"
"4783",284756,0.00123,0.000409,0.5675,-3.5340635,-2.01,34.72,"LINC02910","long intergenic non-protein coding RNA 2910"
"4784",130497,0.00124,0.000412,0.692,-3.5325526,-2.44,257.78,"OSR1","odd-skipped related transcription factor 1"
"4785",642273,0.00124,0.000413,0.5243,3.5316237,1.85,2574.64,"FAM110C","family with sequence similarity 110 member C"
"4786",100506930,0.00124,0.000414,0.3082,3.5311171,1.09,511.94,"LINC00665","long intergenic non-protein coding RNA 665"
"4787",6712,0.00125,0.000416,0.4217,3.5296819,1.49,677.19,"SPTBN2","spectrin beta, non-erythrocytic 2"
"4788",4794,0.00125,0.000416,0.3311,-3.5294906,-1.17,586.34,"NFKBIE","NFKB inhibitor epsilon"
"4789",102724190,0.00125,0.000418,0.4787,3.5285353,1.69,51.52,"LINC02289","long intergenic non-protein coding RNA 2289"
"4790",1768,0.00125,0.000419,0.3716,3.528062,1.31,229.53,"DNAH6","dynein axonemal heavy chain 6"
"4791",5525,0.00126,0.000422,0.3193,3.5259324,1.13,2596.74,"PPP2R5A","protein phosphatase 2 regulatory subunit B'alpha"
"4792",140469,0.00127,0.000422,0.7266,3.525627,2.56,57.42,"MYO3B","myosin IIIB"
"4793",197135,0.00127,0.000422,0.3224,-3.5256402,-1.14,90.89,"PATL2","PAT1 homolog 2"
"4794",911,0.00127,0.000424,0.3405,-3.5245449,-1.2,122.86,"CD1C","CD1c molecule"
"4795",101060146,0.00127,0.000425,0.5101,3.5240566,1.8,105.67,"CHMP1B2P","charged multivesicular body protein 1B2, pseudogene"
"4796",100507500,0.00127,0.000426,0.3283,3.5237041,1.16,88.56,"EGFR-AS1","EGFR antisense RNA 1"
"4797",54715,0.00128,0.000428,0.625,3.5219652,2.2,71.75,"RBFOX1","RNA binding fox-1 homolog 1"
"4798",7083,0.00128,0.000428,0.4964,3.5219208,1.75,310.98,"TK1","thymidine kinase 1"
"4799",84719,0.00128,0.000429,0.3942,3.5212888,1.39,45.09,"LINC00260","long intergenic non-protein coding RNA 260"
"4800",6352,0.00129,0.00043,0.4709,-3.5210005,-1.66,1677.4,"CCL5","C-C motif chemokine ligand 5"
"4801",105376591,0.00129,0.00043,0.3317,-3.5208967,-1.17,10.46,"LOC105376591","replaced by ID 105376592"
"4802",405753,0.00129,0.000431,0.7473,3.5206256,2.63,214.65,"DUOXA2","dual oxidase maturation factor 2"
"4803",388514,0.0013,0.000434,0.6957,-3.5184364,-2.45,67.49,"CYP4F24P","cytochrome P450 family 4 subfamily F member 24, pseudogene"
"4804",149684,0.0013,0.000437,0.733,3.5167761,2.58,32.75,"LOC149684","uncharacterized LOC149684"
"4805",55640,0.00131,0.000438,0.3236,-3.5160873,-1.14,534.85,"FLVCR2","FLVCR heme transporter 2"
"4806",467,0.00132,0.000443,0.6444,3.5129366,2.26,1071.81,"ATF3","activating transcription factor 3"
"4807",389641,0.00132,0.000444,0.3422,3.5125183,1.2,60.37,"TNFRSF10A-DT","TNFRSF10A divergent transcript"
"4808",1821,0.00134,0.000449,0.5796,-3.5095278,-2.03,304.41,"DRP2","dystrophin related protein 2"
"4809",2897,0.00134,0.000449,0.4083,3.5092476,1.43,55,"GRIK1","glutamate ionotropic receptor kainate type subunit 1"
"4810",107986566,0.00134,0.000449,0.5488,-3.5092066,-1.93,14.36,"LOC107986566",""
"4811",9931,0.00134,0.000451,0.3265,3.5083272,1.15,6020,"HELZ","helicase with zinc finger"
"4812",750,0.00135,0.000455,0.4332,3.5058159,1.52,16.13,"GAS8-AS1","GAS8 antisense RNA 1"
"4813",3976,0.00136,0.000456,0.7154,3.5055715,2.51,2691.83,"LIF","LIF interleukin 6 family cytokine"
"4814",1582,0.00136,0.000457,0.3618,3.5048378,1.27,34.22,"CYP8B1","cytochrome P450 family 8 subfamily B member 1"
"4815",389336,0.00136,0.000457,0.9027,-3.50459,-3.16,323.63,"C5orf46","chromosome 5 open reading frame 46"
"4816",155368,0.00136,0.000458,0.309,3.5041915,1.08,260.29,"METTL27","methyltransferase like 27"
"4817",128344,0.00137,0.000461,0.3251,3.5024716,1.14,436.64,"PIFO","primary cilia formation"
"4818",3351,0.00139,0.000468,0.4429,-3.4986163,-1.55,50.66,"HTR1B","5-hydroxytryptamine receptor 1B"
"4819",225,0.00139,0.000469,0.3991,-3.4980729,-1.4,70.57,"ABCD2","ATP binding cassette subfamily D member 2"
"4820",101060264,0.00139,0.00047,0.5213,-3.4975321,-1.82,9.57,"FOXP4-AS1","FOXP4 antisense RNA 1"
"4821",109729161,0.0014,0.000471,0.5468,-3.4966209,-1.91,15.68,"LNCSRLR","lncRNA sorafenib resistance in renal cell carcinoma associated"
"4822",105375532,0.00141,0.000475,0.4756,-3.494247,-1.66,112.1,"LOC105375532","uncharacterized LOC105375532"
"4823",390937,0.00141,0.000476,0.576,3.4936612,2.01,63.75,"ERFL","ETS repressor factor like"
"4824",11262,0.00143,0.000482,0.4375,-3.4907909,-1.53,321.49,"SP140","SP140 nuclear body protein"
"4825",100287177,0.00143,0.000482,0.2879,-3.4904966,-1.01,30.57,"EML2-AS1","EML2 antisense RNA 1"
"4826",79789,0.00143,0.000483,0.3422,3.4900101,1.19,1791.31,"CLMN","calmin"
"4827",107984567,0.00143,0.000484,0.6227,-3.489417,-2.17,53.1,"LOC107984567","LINE-1 retrotransposable element ORF2 protein-like"
"4828",100287098,0.00143,0.000485,0.2901,3.4891637,1.01,72.7,"TONSL-AS1","TONSL antisense RNA 1"
"4829",113763,0.00144,0.000486,0.3701,-3.488198,-1.29,591.44,"ZBED10P","zinc finger BED-type containing 10, pseudogene"
"4830",5791,0.00145,0.000489,0.3653,-3.4866415,-1.27,1844.71,"PTPRE","protein tyrosine phosphatase receptor type E"
"4831",8972,0.00145,0.00049,0.5094,-3.4861216,-1.78,56.31,"MGAM","maltase-glucoamylase"
"4832",6508,0.00145,0.000491,0.4712,-3.4855249,-1.64,823.67,"SLC4A3","solute carrier family 4 member 3"
"4833",101929407,0.00146,0.000494,0.4498,-3.4837437,-1.57,46.3,"PTPRD-AS1","PTPRD antisense RNA 1"
"4834",84968,0.00146,0.000495,0.3709,-3.4833486,-1.29,209.27,"PNMA6A","PNMA family member 6A"
"4835",9806,0.00146,0.000496,0.5404,-3.4830871,-1.88,1633.01,"SPOCK2","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2"
"4836",238,0.00147,0.000498,0.5007,-3.4819048,-1.74,16.59,"ALK","ALK receptor tyrosine kinase"
"4837",1441,0.00147,5e-04,0.566,-3.4808361,-1.97,1798.72,"CSF3R","colony stimulating factor 3 receptor"
"4838",5788,0.00147,5e-04,0.4831,-3.4807518,-1.68,6270.83,"PTPRC","protein tyrosine phosphatase receptor type C"
"4839",727978,0.00148,0.000501,0.407,3.4803026,1.42,31.04,"LOC727978",""
"4840",254956,0.00148,0.000501,0.6188,3.4800302,2.15,55.88,"MORN5","MORN repeat containing 5"
"4841",54206,0.00148,0.000503,0.4665,3.4792414,1.62,6192.09,"ERRFI1","ERBB receptor feedback inhibitor 1"
"4842",116443,0.00148,0.000503,0.2992,-3.4792573,-1.04,72.7,"GRIN3A","glutamate ionotropic receptor NMDA type subunit 3A"
"4843",3569,0.00149,0.000506,0.6193,-3.4776546,-2.15,143.93,"IL6","interleukin 6"
"4844",222183,0.0015,0.000508,0.3146,-3.4763907,-1.09,308.98,"SRRM3","serine/arginine repetitive matrix 3"
"4845",101928461,0.0015,0.000509,0.435,3.4760336,1.51,16.69,"MAP3K5-AS1","MAP3K5 antisense RNA 1"
"4846",101,0.00151,0.000514,0.4872,-3.4733626,-1.69,1140.64,"ADAM8","ADAM metallopeptidase domain 8"
"4847",4837,0.00152,0.000518,0.5793,-3.4713796,-2.01,8776.16,"NNMT","nicotinamide N-methyltransferase"
"4848",2561,0.00152,0.000518,0.8078,-3.4710655,-2.8,57.35,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2"
"4849",112268461,0.00155,0.000527,0.6775,3.4666874,2.35,19.88,"LOC112268461","uncharacterized LOC112268461"
"4850",6813,0.00155,0.000529,0.3624,3.465418,1.26,2862.11,"STXBP2","syntaxin binding protein 2"
"4851",105374879,0.00156,0.000533,0.6537,3.4635823,2.26,15.58,"LOC105374879","uncharacterized LOC105374879"
"4852",10913,0.00156,0.000533,0.7087,3.4634243,2.45,24.45,"EDAR","ectodysplasin A receptor"
"4853",100128905,0.00156,0.000533,0.3197,-3.463353,-1.11,14.4,"LINC01960","long intergenic non-protein coding RNA 1960"
"4854",113457,0.00157,0.000537,0.4333,3.4615131,1.5,59.94,"TUBA3D","tubulin alpha 3d"
"4855",9976,0.00157,0.000537,0.3334,-3.4615445,-1.15,2655.39,"CLEC2B","C-type lectin domain family 2 member B"
"4856",4045,0.00158,0.00054,0.3818,-3.4601181,-1.32,1394.83,"LSAMP","limbic system associated membrane protein"
"4857",112268243,0.00159,0.000542,0.4559,3.4591451,1.58,49.2,"ZSCAN5A-AS1","ZSCAN5A antisense RNA 1"
"4858",100049587,0.0016,0.000549,0.7485,-3.4555592,-2.59,119.19,"SIGLEC14","sialic acid binding Ig like lectin 14"
"4859",342035,0.00161,0.00055,0.6469,-3.4553482,-2.24,29.58,"GLDN","gliomedin"
"4860",100134869,0.00161,0.00055,0.3752,3.4552914,1.3,78.84,"UBE2Q2P2","UBE2Q2 pseudogene 2"
"4861",114907,0.00161,0.000551,0.4181,-3.4548907,-1.44,5942.4,"FBXO32","F-box protein 32"
"4862",101927746,0.00161,0.000552,0.3244,3.4539931,1.12,17.38,"EMSLR","E2F1 mRNA stabilizing lncRNA"
"4863",105374104,0.00162,0.000557,0.434,-3.4518032,-1.5,66.59,"LINC02021","long intergenic non-protein coding RNA 2021"
"4864",2204,0.00163,0.000558,0.7982,-3.4510071,-2.75,37.44,"FCAR","Fc alpha receptor"
"4865",11153,0.00163,0.000561,0.293,3.4498582,1.01,680.93,"FICD","FIC domain protein adenylyltransferase"
"4866",4085,0.00164,0.000563,0.4176,3.4488779,1.44,277.59,"MAD2L1","mitotic arrest deficient 2 like 1"
"4867",5409,0.00165,0.000566,0.9737,3.4474757,3.36,28.98,"PNMT","phenylethanolamine N-methyltransferase"
"4868",9319,0.00165,0.000567,0.3428,3.4470642,1.18,161.45,"TRIP13","thyroid hormone receptor interactor 13"
"4869",8676,0.00165,0.000568,0.4533,-3.4464469,-1.56,367.7,"STX11","syntaxin 11"
"4870",335,0.00166,0.000572,0.8609,-3.4445337,-2.97,214.82,"APOA1","apolipoprotein A1"
"4871",6899,0.00167,0.000573,0.4559,-3.4441532,-1.57,86.68,"TBX1","T-box transcription factor 1"
"4872",548596,0.00168,0.000579,0.879,3.4413532,3.02,48.23,"CKMT1A","creatine kinase, mitochondrial 1A"
"4873",63947,0.00168,0.000579,0.7077,-3.4411124,-2.44,17.76,"DMRTC1","DMRT like family C1"
"4874",494514,0.00168,0.000579,0.5067,3.4410743,1.74,86.99,"TYMSOS","TYMS opposite strand RNA"
"4875",25759,0.00168,0.00058,0.3078,-3.440855,-1.06,1211.38,"SHC2","SHC adaptor protein 2"
"4876",100616143,0.00168,0.00058,0.3985,3.4406779,1.37,19.31,"MIR4763","microRNA 4763"
"4877",102724850,0.00169,0.000581,0.6469,-3.4403434,-2.23,128.38,"CCL3-AS1","CCL3 antisense RNA 1"
"4878",353500,0.00169,0.000581,0.3357,-3.4402671,-1.15,997.27,"BMP8A","bone morphogenetic protein 8a"
"4879",64151,0.00169,0.000582,0.4384,3.4400087,1.51,410.82,"NCAPG","non-SMC condensin I complex subunit G"
"4880",107984489,0.0017,0.000584,0.4534,3.4388341,1.56,18,"LOC107984489",""
"4881",257101,0.0017,0.000585,0.663,3.4386071,2.28,153.53,"ZNF683","zinc finger protein 683"
"4882",677885,0.0017,0.000585,0.3233,3.438291,1.11,19.99,"SNORA59A","small nucleolar RNA, H/ACA box 59A"
"4883",3613,0.0017,0.000588,0.3571,3.4372844,1.23,1690.02,"IMPA2","inositol monophosphatase 2"
"4884",401124,0.00171,0.000589,0.4715,3.4365794,1.62,207.46,"DTHD1","death domain containing 1"
"4885",23284,0.00171,0.000589,0.4151,3.4366137,1.43,365.08,"ADGRL3","adhesion G protein-coupled receptor L3"
"4886",10371,0.00171,0.000591,0.5445,-3.4357671,-1.87,263.65,"SEMA3A","semaphorin 3A"
"4887",158376,0.00171,0.000592,0.3368,-3.4354334,-1.16,56.19,"SPAAR","small regulatory polypeptide of amino acid response"
"4888",25833,0.00173,0.000598,0.749,3.4323112,2.57,29.93,"POU2F3","POU class 2 homeobox 3"
"4889",10659,0.00174,0.000603,0.334,-3.4304149,-1.15,3770.53,"CELF2","CUGBP Elav-like family member 2"
"4890",93035,0.00175,0.000603,0.6204,3.4301949,2.13,414.41,"PKHD1L1","PKHD1 like 1"
"4891",9532,0.00176,0.000607,0.3381,-3.4284531,-1.16,2544.41,"BAG2","BAG cochaperone 2"
"4892",51316,0.00176,0.000609,0.3667,-3.427674,-1.26,161.88,"PLAC8","placenta associated 8"
"4893",401535,0.00176,0.000611,0.4076,-3.4269042,-1.4,24.82,"LINC02872","long intergenic non-protein coding RNA 2872"
"4894",84069,0.00177,0.000611,0.4345,3.4267005,1.49,156.99,"PLEKHN1","pleckstrin homology domain containing N1"
"4895",59341,0.00177,0.000611,0.3209,-3.4266312,-1.1,393.1,"TRPV4","transient receptor potential cation channel subfamily V member 4"
"4896",5008,0.00177,0.000612,0.5852,-3.4262604,-2,138.48,"OSM","oncostatin M"
"4897",6539,0.00179,0.000619,0.5324,3.4231105,1.82,409.98,"SLC6A12","solute carrier family 6 member 12"
"4898",1133,0.00179,0.00062,0.4643,-3.4225847,-1.59,13.89,"CHRM5","cholinergic receptor muscarinic 5"
"4899",101929534,0.0018,0.000623,0.4125,-3.421221,-1.41,21.4,"LOC101929534","uncharacterized LOC101929534"
"4900",200772,0.0018,0.000625,0.5145,3.4204583,1.76,20.19,"UICLM","up-regulated in colorectal cancer liver metastasis"
"4901",105376161,0.00181,0.000627,0.5838,3.419554,2,31.08,"LOC105376161","uncharacterized LOC105376161"
"4902",105371314,0.00181,0.000628,0.4922,-3.4192358,-1.68,50.71,"LOC105371314",""
"4903",4599,0.00181,0.000629,0.3813,-3.4188073,-1.3,2918.14,"MX1","MX dynamin like GTPase 1"
"4904",362,0.00182,0.00063,0.5666,3.4181944,1.94,50.61,"AQP5","aquaporin 5"
"4905",162632,0.00183,0.000635,0.4961,-3.4160148,-1.69,46.56,"USP32P1","ubiquitin specific peptidase 32 pseudogene 1"
"4906",105372442,0.00184,0.000639,0.6392,3.414705,2.18,24.33,"LOC105372442","uncharacterized LOC105372442"
"4907",2706,0.00185,0.000645,0.7569,-3.4121167,-2.58,924.16,"GJB2","gap junction protein beta 2"
"4908",9271,0.00186,0.000645,0.4167,3.4117971,1.42,29.25,"PIWIL1","piwi like RNA-mediated gene silencing 1"
"4909",4558,0.00186,0.000647,0.4341,-3.4110262,-1.48,382.51,"TRNF","tRNA-Phe"
"4910",64005,0.00187,0.000651,0.495,-3.4092888,-1.69,842.12,"MYO1G","myosin IG"
"4911",102724378,0.00188,0.000657,0.4346,3.4069373,1.48,19.2,"LOC102724378","uncharacterized LOC102724378"
"4912",100190938,0.00189,0.000659,0.407,3.405967,1.39,282.8,"RAMP2-AS1","RAMP2 antisense RNA 1"
"4913",2306,0.00191,0.000666,0.4822,3.4033086,1.64,14.02,"FOXD2","forkhead box D2"
"4914",974,0.00193,0.000673,0.4029,-3.4002571,-1.37,123.2,"CD79B","CD79b molecule"
"4915",161502,0.00193,0.000674,0.4587,3.3998862,1.56,43.47,"CFAP161","cilia and flagella associated protein 161"
"4916",374393,0.00194,0.000676,0.4848,3.3989567,1.65,156.69,"FAM111B","FAM111 trypsin like peptidase B"
"4917",101928354,0.00194,0.000678,0.6875,3.3984807,2.34,19.2,"LOC101928354","uncharacterized LOC101928354"
"4918",728392,0.00195,0.000682,0.3598,-3.3967325,-1.22,942.09,"LOC728392","uncharacterized LOC728392"
"4919",100505767,0.00196,0.000684,0.3945,3.3958931,1.34,59.68,"SPDYE18","speedy/RINGO cell cycle regulator family member E18"
"4920",101928033,0.00197,0.000687,0.5573,-3.3946076,-1.89,14.85,"KCNIP1-OT1","KCNIP1 overlapping transcript 1"
"4921",3161,0.00198,0.000693,0.5485,3.3924141,1.86,299.77,"HMMR","hyaluronan mediated motility receptor"
"4922",81930,0.00198,0.000693,0.4868,3.3922969,1.65,136.95,"KIF18A","kinesin family member 18A"
"4923",100874091,0.00199,0.000696,0.6408,3.3911738,2.17,16.87,"TM4SF1-AS1","TM4SF1 antisense RNA 1"
"4924",9630,0.00199,0.000698,0.334,-3.3905576,-1.13,470.2,"GNA14","G protein subunit alpha 14"
"4925",284800,0.00199,0.000698,0.5526,-3.3904621,-1.87,16.34,"FAM182A","family with sequence similarity 182 member A"
"4926",165631,0.002,7e-04,0.4632,-3.3894559,-1.57,283.33,"PARP15","poly(ADP-ribose) polymerase family member 15"
"4927",114614,0.002,0.000701,0.4353,-3.3893515,-1.48,64.63,"MIR155HG","MIR155 host gene"
"4928",100505679,0.002,0.000702,0.3245,3.3889101,1.1,47.1,"UBE2Q2P16","UBE2Q2 pseudogene 16"
"4929",650368,0.002,0.000702,0.4887,-3.3887875,-1.66,64.19,"TSSC2","tumor suppressing subtransferable candidate 2 (pseudogene)"
"4930",116534,0.00202,0.00071,0.6135,3.3857043,2.08,22.3,"MRGPRE","MAS related GPR family member E"
"4931",3640,0.00203,0.000712,0.4474,-3.3848584,-1.51,15.73,"INSL3","insulin like 3"
"4932",2115,0.00203,0.000714,0.5036,-3.3841805,-1.7,1071.7,"ETV1","ETS variant transcription factor 1"
"4933",3159,0.00204,0.000715,0.3827,3.38387,1.29,3557.74,"HMGA1","high mobility group AT-hook 1"
"4934",7090,0.00204,0.000716,0.3133,-3.383366,-1.06,1986.58,"TLE3","TLE family member 3, transcriptional corepressor"
"4935",55286,0.00205,0.000719,0.5562,3.3823909,1.88,144.72,"C4orf19","chromosome 4 open reading frame 19"
"4936",23526,0.00206,0.000722,0.3825,-3.3810132,-1.29,2341.21,"ARHGAP45","Rho GTPase activating protein 45"
"4937",3589,0.00206,0.000725,0.5909,-3.3801096,-2,150.18,"IL11","interleukin 11"
"4938",84957,0.00207,0.000727,0.3857,-3.3791847,-1.3,658.22,"RELT","RELT TNF receptor"
"4939",7483,0.00207,0.000729,0.488,3.378469,1.65,514.54,"WNT9A","Wnt family member 9A"
"4940",3929,0.00207,0.000729,0.9361,3.3782718,3.16,226.72,"LBP","lipopolysaccharide binding protein"
"4941",101928231,0.0021,0.000738,0.7752,3.3749877,2.62,28.43,"CT69","cancer/testis associated transcript 69"
"4942",401190,0.00211,0.000741,0.5987,-3.3738456,-2.02,636.75,"RGS7BP","regulator of G protein signaling 7 binding protein"
"4943",7062,0.00212,0.000745,0.7136,-3.3724139,-2.41,62.49,"TCHH","trichohyalin"
"4944",9560,0.00212,0.000748,0.6638,-3.3713761,-2.24,300.33,"CCL4L2","C-C motif chemokine ligand 4 like 2"
"4945",1993,0.00212,0.000749,0.4868,-3.3711571,-1.64,24.39,"ELAVL2","ELAV like RNA binding protein 2"
"4946",143503,0.00213,0.00075,0.3632,-3.3704722,-1.22,234.94,"OR51E1","olfactory receptor family 51 subfamily E member 1"
"4947",1316,0.00213,0.000752,0.3093,3.3698451,1.04,14932.78,"KLF6","KLF transcription factor 6"
"4948",10071,0.00214,0.000756,0.3403,3.3685079,1.15,92.29,"MUC12","mucin 12, cell surface associated"
"4949",890,0.00215,0.000759,0.409,3.3671941,1.38,679.79,"CCNA2","cyclin A2"
"4950",105369325,0.00217,0.000768,0.5409,-3.3639328,-1.82,52.05,"LOC105369325","uncharacterized LOC105369325"
"4951",84842,0.00218,0.000769,0.4789,3.3637,1.61,46.49,"HPDL","4-hydroxyphenylpyruvate dioxygenase like"
"4952",53827,0.00218,0.00077,0.3959,-3.3634829,-1.33,2883.45,"FXYD5","FXYD domain containing ion transport regulator 5"
"4953",5320,0.00218,0.000771,0.8292,-3.363125,-2.79,5197.9,"PLA2G2A","phospholipase A2 group IIA"
"4954",57761,0.00218,0.000772,0.4574,3.3625398,1.54,395.42,"TRIB3","tribbles pseudokinase 3"
"4955",64922,0.00219,0.000773,0.513,3.3622905,1.72,20.7,"LRRC19","leucine rich repeat containing 19"
"4956",196051,0.00219,0.000776,0.6933,-3.3613777,-2.33,216.66,"PLPP4","phospholipid phosphatase 4"
"4957",100507118,0.00219,0.000776,0.3851,3.3611374,1.29,115.71,"PRC1-AS1","PRC1 antisense RNA 1"
"4958",3617,0.0022,0.00078,0.3167,3.3598194,1.06,25.01,"IMPG1","interphotoreceptor matrix proteoglycan 1"
"4959",5618,0.00221,0.000783,0.5425,3.358873,1.82,3331.83,"PRLR","prolactin receptor"
"4960",4741,0.00221,0.000783,0.4848,3.3588167,1.63,87.26,"NEFM","neurofilament medium chain"
"4961",4166,0.00221,0.000783,0.5111,3.3586323,1.72,496.56,"CHST6","carbohydrate sulfotransferase 6"
"4962",57121,0.00221,0.000783,0.4927,-3.358563,-1.65,225.58,"LPAR5","lysophosphatidic acid receptor 5"
"4963",105373409,0.00222,0.000786,0.8321,-3.3576399,-2.79,10.75,"LOC105373409","uncharacterized LOC105373409"
"4964",9459,0.00222,0.000787,0.3166,-3.3572883,-1.06,2096.15,"ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor 6"
"4965",33,0.00223,0.000789,0.3937,3.3565382,1.32,127.35,"ACADL","acyl-CoA dehydrogenase long chain"
"4966",402415,0.00224,0.000793,0.3648,3.355075,1.22,17.04,"XKRX","XK related X-linked"
"4967",2736,0.00225,0.000798,0.3259,-3.3536446,-1.09,1060.58,"GLI2","GLI family zinc finger 2"
"4968",84966,0.00225,8e-04,0.8593,-3.3528676,-2.88,44.35,"IGSF21","immunoglobin superfamily member 21"
"4969",29993,0.00225,8e-04,0.4885,3.3526868,1.64,175.86,"PACSIN1","protein kinase C and casein kinase substrate in neurons 1"
"4970",81285,0.00226,0.000805,0.4125,-3.3510761,-1.38,43.8,"OR51E2","olfactory receptor family 51 subfamily E member 2"
"4971",7473,0.00226,0.000806,0.3924,-3.3508224,-1.31,84.25,"WNT3","Wnt family member 3"
"4972",7223,0.0023,0.000818,0.4507,3.346616,1.51,607.57,"TRPC4","transient receptor potential cation channel subfamily C member 4"
"4973",100131096,0.0023,0.00082,0.3807,-3.3458263,-1.27,159.66,"TNRC6C-AS1","replaced by ID 11322"
"4974",23555,0.0023,0.000821,0.5083,3.3457153,1.7,2148.24,"TSPAN15","tetraspanin 15"
"4975",101928768,0.00231,0.000822,0.4687,3.3453051,1.57,13.95,"LOC101928768",""
"4976",146754,0.00231,0.000824,0.3138,-3.3445908,-1.05,354.17,"DNAH2","dynein axonemal heavy chain 2"
